haploblock_id	chrom	start	end	n_snps	n_clusters	hash_length	cluster_diff_score
chr2_64473337_64492276	chr2	64473337	64492276			20	
chr2_64492276_64598463	chr2	64492276	64598463			20	
chr2_64598463_64625559	chr2	64598463	64625559			20	
chr2_64625559_64781604	chr2	64625559	64781604			20	
chr2_64781604_64856432	chr2	64781604	64856432			20	
chr2_64856432_64870478	chr2	64856432	64870478			20	
chr2_64870478_64883440	chr2	64870478	64883440			20	
chr2_64883440_64903814	chr2	64883440	64903814			20	
chr2_64903814_64942434	chr2	64903814	64942434			20	
chr2_64942434_64976889	chr2	64942434	64976889			20	
chr2_64976889_65007311	chr2	64976889	65007311			20	
chr2_65007311_65048667	chr2	65007311	65048667			20	
chr2_65048667_65163977	chr2	65048667	65163977			20	
chr2_65163977_65327877	chr2	65163977	65327877			20	
chr2_65327877_65410857	chr2	65327877	65410857			20	
chr2_65410857_65489957	chr2	65410857	65489957			20	
chr2_65489957_65548959	chr2	65489957	65548959			20	
chr2_65548959_65578563	chr2	65548959	65578563			20	
chr2_65578563_65629314	chr2	65578563	65629314			20	
chr2_65629314_65663178	chr2	65629314	65663178			20	
chr2_65663178_65673288	chr2	65663178	65673288			20	
chr2_65673288_65707664	chr2	65673288	65707664			20	
chr2_65707664_65774091	chr2	65707664	65774091			20	
chr2_65774091_65831122	chr2	65774091	65831122			20	
chr2_65831122_65870426	chr2	65831122	65870426			20	
chr2_65870426_65889786	chr2	65870426	65889786			20	
chr2_65889786_66058940	chr2	65889786	66058940			20	
chr2_66058940_66105780	chr2	66058940	66105780			20	
chr2_66105780_66218172	chr2	66105780	66218172			20	
chr2_66218172_66232798	chr2	66218172	66232798			20	
chr2_66232798_66304611	chr2	66232798	66304611			20	
chr2_66304611_66360731	chr2	66304611	66360731			20	
chr2_66360731_66457812	chr2	66360731	66457812			20	
chr2_66457812_66497930	chr2	66457812	66497930			20	
chr2_66497930_66564750	chr2	66497930	66564750			20	
chr2_66564750_66579471	chr2	66564750	66579471			20	
chr2_66579471_66590367	chr2	66579471	66590367			20	
chr2_66590367_66688562	chr2	66590367	66688562			20	
chr2_66688562_66729688	chr2	66688562	66729688			20	
chr2_66729688_66778662	chr2	66729688	66778662			20	
chr2_66778662_66810312	chr2	66778662	66810312			20	
chr2_66810312_66844327	chr2	66810312	66844327			20	
chr2_66844327_66894385	chr2	66844327	66894385			20	
chr2_66894385_66955456	chr2	66894385	66955456			20	
chr2_66955456_66998740	chr2	66955456	66998740			20	
chr2_66998740_67037431	chr2	66998740	67037431			20	
chr2_67037431_67107279	chr2	67037431	67107279			20	
chr2_67107279_67181869	chr2	67107279	67181869			20	
chr2_67181869_67219158	chr2	67181869	67219158			20	
chr2_67219158_67280817	chr2	67219158	67280817			20	
chr2_67280817_67325241	chr2	67280817	67325241			20	
chr2_67325241_67445792	chr2	67325241	67445792			20	
chr2_67445792_67467196	chr2	67445792	67467196			20	
chr2_67467196_67486305	chr2	67467196	67486305			20	
chr2_67486305_67546856	chr2	67486305	67546856			20	
chr2_67546856_67643093	chr2	67546856	67643093			20	
chr2_67643093_67693798	chr2	67643093	67693798			20	
chr2_67693798_67727878	chr2	67693798	67727878			20	
chr2_67727878_67755902	chr2	67727878	67755902			20	
chr2_67755902_67783569	chr2	67755902	67783569			20	
chr2_67783569_67804983	chr2	67783569	67804983			20	
chr2_67804983_67858902	chr2	67804983	67858902			20	
chr2_67858902_67880426	chr2	67858902	67880426			20	
chr2_67880426_67929907	chr2	67880426	67929907			20	
chr2_67929907_67944777	chr2	67929907	67944777			20	
chr2_67944777_67985332	chr2	67944777	67985332			20	
chr2_67985332_68031315	chr2	67985332	68031315			20	
chr2_68031315_68115898	chr2	68031315	68115898			20	
chr2_68115898_68280701	chr2	68115898	68280701			20	
chr2_68280701_68304505	chr2	68280701	68304505			20	
chr2_68304505_68350529	chr2	68304505	68350529			20	
chr2_68350529_68429984	chr2	68350529	68429984			20	
chr2_68429984_68651220	chr2	68429984	68651220			20	
chr2_68651220_68680642	chr2	68651220	68680642			20	
chr2_68680642_68731378	chr2	68680642	68731378			20	
chr2_68731378_68770288	chr2	68731378	68770288			20	
chr2_68770288_68805764	chr2	68770288	68805764			20	
chr2_68805764_68824288	chr2	68805764	68824288			20	
chr2_68824288_68845670	chr2	68824288	68845670			20	
chr2_68845670_68912035	chr2	68845670	68912035			20	
chr2_68912035_68970515	chr2	68912035	68970515			20	
chr2_68970515_69018102	chr2	68970515	69018102			20	
chr2_69018102_69069378	chr2	69018102	69069378			20	
chr2_69069378_69117120	chr2	69069378	69117120			20	
chr2_69117120_69202162	chr2	69117120	69202162			20	
chr2_69202162_69296706	chr2	69202162	69296706			20	
chr2_69296706_69520627	chr2	69296706	69520627			20	
chr2_69520627_69764696	chr2	69520627	69764696			20	
chr2_69764696_69946497	chr2	69764696	69946497			20	
chr2_69946497_70110113	chr2	69946497	70110113			20	
chr2_70110113_70179991	chr2	70110113	70179991			20	
chr2_70179991_70352790	chr2	70179991	70352790			20	
chr2_70352790_70388998	chr2	70352790	70388998			20	
chr2_70388998_70470588	chr2	70388998	70470588			20	
chr2_70470588_70506394	chr2	70470588	70506394			20	
chr2_70506394_70528925	chr2	70506394	70528925			20	
chr2_70528925_70550418	chr2	70528925	70550418			20	
chr2_70550418_70603673	chr2	70550418	70603673			20	
chr2_70603673_70678983	chr2	70603673	70678983			20	
chr2_70678983_70717217	chr2	70678983	70717217			20	
chr2_70717217_70751941	chr2	70717217	70751941			20	
chr2_70751941_70800735	chr2	70751941	70800735			20	
chr2_70800735_70834805	chr2	70800735	70834805			20	
chr2_70834805_70903264	chr2	70834805	70903264			20	
chr2_70903264_70937465	chr2	70903264	70937465			20	
chr2_70937465_70956831	chr2	70937465	70956831			20	
chr2_70956831_70975503	chr2	70956831	70975503			20	
chr2_70975503_71040676	chr2	70975503	71040676			20	
chr2_71040676_71104180	chr2	71040676	71104180			20	
chr2_71104180_71152263	chr2	71104180	71152263			20	
chr2_71152263_71478779	chr2	71152263	71478779			20	
chr2_71478779_71492102	chr2	71478779	71492102			20	
chr2_71492102_71498043	chr2	71492102	71498043			20	
chr2_71498043_71568422	chr2	71498043	71568422			20	
chr2_71568422_71606993	chr2	71568422	71606993			20	
chr2_71606993_71635809	chr2	71606993	71635809			20	
chr2_71635809_71668027	chr2	71635809	71668027			20	
chr2_71668027_71698800	chr2	71668027	71698800			20	
chr2_71698800_71784897	chr2	71698800	71784897			20	
chr2_71784897_71806671	chr2	71784897	71806671			20	
chr2_71806671_71874851	chr2	71806671	71874851			20	
chr2_71874851_71929572	chr2	71874851	71929572			20	
chr2_71929572_71964640	chr2	71929572	71964640			20	
chr2_71964640_72042454	chr2	71964640	72042454			20	
chr2_72042454_72092827	chr2	72042454	72092827			20	
chr2_72092827_72134224	chr2	72092827	72134224			20	
chr2_72134224_72202647	chr2	72134224	72202647			20	
chr2_72202647_72447800	chr2	72202647	72447800			20	
chr2_72447800_72900680	chr2	72447800	72900680			20	
chr2_72900680_72934318	chr2	72900680	72934318			20	
chr2_72934318_72967470	chr2	72934318	72967470			20	
chr2_72967470_73130399	chr2	72967470	73130399			20	
chr2_73130399_73265092	chr2	73130399	73265092			20	
chr2_73265092_73679471	chr2	73265092	73679471			20	
chr2_73679471_73826865	chr2	73679471	73826865			20	
chr2_73826865_73858898	chr2	73826865	73858898			20	
chr2_73858898_73895096	chr2	73858898	73895096			20	
chr2_73895096_73915330	chr2	73895096	73915330			20	
chr2_73915330_73970654	chr2	73915330	73970654			20	
chr2_73970654_74107110	chr2	73970654	74107110			20	
chr2_74107110_74136217	chr2	74107110	74136217			20	
chr2_74136217_74253532	chr2	74136217	74253532			20	
chr2_74253532_74288031	chr2	74253532	74288031			20	
chr2_74288031_74449014	chr2	74288031	74449014			20	
chr2_74449014_74513067	chr2	74449014	74513067			20	
chr2_74513067_74628989	chr2	74513067	74628989			20	
chr2_74628989_74743266	chr2	74628989	74743266			20	
chr2_74743266_74810716	chr2	74743266	74810716			20	
chr2_74810716_74846775	chr2	74810716	74846775			20	
chr2_74846775_74868901	chr2	74846775	74868901			20	
chr2_74868901_74883144	chr2	74868901	74883144			20	
chr2_74883144_74893586	chr2	74883144	74893586			20	
chr2_74893586_74919584	chr2	74893586	74919584			20	
chr2_74919584_74937097	chr2	74919584	74937097			20	
chr2_74937097_75051795	chr2	74937097	75051795			20	
chr2_75051795_75094053	chr2	75051795	75094053			20	
chr2_75094053_75156467	chr2	75094053	75156467			20	
chr2_75156467_75170205	chr2	75156467	75170205			20	
chr2_75170205_75238657	chr2	75170205	75238657			20	
chr2_75238657_75265316	chr2	75238657	75265316			20	
chr2_75265316_75403182	chr2	75265316	75403182			20	
chr2_75403182_75430806	chr2	75403182	75430806			20	
chr2_75430806_75453081	chr2	75430806	75453081			20	
chr2_75453081_75481775	chr2	75453081	75481775			20	
chr2_75481775_75557535	chr2	75481775	75557535			20	
chr2_75557535_75591363	chr2	75557535	75591363			20	
chr2_75591363_75637490	chr2	75591363	75637490			20	
chr2_75637490_75718218	chr2	75637490	75718218			20	
chr2_75718218_75807973	chr2	75718218	75807973			20	
chr2_75807973_75877531	chr2	75807973	75877531			20	
chr2_75877531_75955238	chr2	75877531	75955238			20	
chr2_75955238_76011516	chr2	75955238	76011516			20	
chr2_76011516_76177106	chr2	76011516	76177106			20	
chr2_76177106_76254979	chr2	76177106	76254979			20	
chr2_76254979_76351449	chr2	76254979	76351449			20	
chr2_76351449_76391386	chr2	76351449	76391386			20	
chr2_76391386_76419125	chr2	76391386	76419125			20	
chr2_76419125_76527514	chr2	76419125	76527514			20	
chr2_76527514_76564958	chr2	76527514	76564958			20	
chr2_76564958_76604932	chr2	76564958	76604932			20	
chr2_76604932_76663441	chr2	76604932	76663441			20	
chr2_76663441_76687844	chr2	76663441	76687844			20	
chr2_76687844_76716024	chr2	76687844	76716024			20	
chr2_76716024_76790374	chr2	76716024	76790374			20	
chr2_76790374_76867664	chr2	76790374	76867664			20	
chr2_76867664_77062738	chr2	76867664	77062738			20	
chr2_77062738_77106275	chr2	77062738	77106275			20	
chr2_77106275_77159908	chr2	77106275	77159908			20	
chr2_77159908_77214001	chr2	77159908	77214001			20	
chr2_77214001_77271188	chr2	77214001	77271188			20	
chr2_77271188_77327562	chr2	77271188	77327562			20	
chr2_77327562_77359555	chr2	77327562	77359555			20	
chr2_77359555_77410419	chr2	77359555	77410419			20	
chr2_77410419_77438299	chr2	77410419	77438299			20	
chr2_77438299_77456211	chr2	77438299	77456211			20	
chr2_77456211_77520875	chr2	77456211	77520875			20	
chr2_77520875_77559089	chr2	77520875	77559089			20	
chr2_77559089_77606628	chr2	77559089	77606628			20	
chr2_77606628_77653689	chr2	77606628	77653689			20	
chr2_77653689_77703057	chr2	77653689	77703057			20	
chr2_77703057_77852359	chr2	77703057	77852359			20	
chr2_77852359_78087119	chr2	77852359	78087119			20	
chr2_78087119_78154137	chr2	78087119	78154137			20	
chr2_78154137_78311241	chr2	78154137	78311241			20	
chr2_78311241_78615066	chr2	78311241	78615066			20	
chr2_78615066_78783782	chr2	78615066	78783782			20	
chr2_78783782_78828297	chr2	78783782	78828297			20	
chr2_78828297_78890511	chr2	78828297	78890511			20	
chr2_78890511_78924087	chr2	78890511	78924087			20	
chr2_78924087_78955878	chr2	78924087	78955878			20	
chr2_78955878_78996651	chr2	78955878	78996651			20	
chr2_78996651_79071002	chr2	78996651	79071002			20	
chr2_79071002_79097462	chr2	79071002	79097462			20	
chr2_79097462_79139675	chr2	79097462	79139675			20	
chr2_79139675_79211042	chr2	79139675	79211042			20	
chr2_79211042_79243396	chr2	79211042	79243396			20	
chr2_79243396_79281030	chr2	79243396	79281030			20	
chr2_79281030_79328221	chr2	79281030	79328221			20	
chr2_79328221_79340572	chr2	79328221	79340572			20	
chr2_79340572_79368704	chr2	79340572	79368704			20	
chr2_79368704_79405741	chr2	79368704	79405741			20	
chr2_79405741_79499201	chr2	79405741	79499201			20	
chr2_79499201_79554619	chr2	79499201	79554619			20	
chr2_79554619_79628496	chr2	79554619	79628496			20	
chr2_79628496_79673969	chr2	79628496	79673969			20	
chr2_79673969_79680158	chr2	79673969	79680158			20	
chr2_79680158_79706959	chr2	79680158	79706959			20	
chr2_79706959_79751234	chr2	79706959	79751234			20	
chr2_79751234_79822592	chr2	79751234	79822592			20	
chr2_79822592_79850919	chr2	79822592	79850919			20	
chr2_79850919_79862591	chr2	79850919	79862591			20	
chr2_79862591_79882109	chr2	79862591	79882109			20	
chr2_79882109_79922689	chr2	79882109	79922689			20	
chr2_79922689_79958653	chr2	79922689	79958653			20	
chr2_79958653_79965496	chr2	79958653	79965496			20	
chr2_79965496_79994854	chr2	79965496	79994854			20	
chr2_79994854_80031434	chr2	79994854	80031434			20	
chr2_80031434_80071581	chr2	80031434	80071581			20	
chr2_80071581_80147015	chr2	80071581	80147015			20	
chr2_80147015_80248814	chr2	80147015	80248814			20	
chr2_80248814_80279836	chr2	80248814	80279836			20	
chr2_80279836_80329220	chr2	80279836	80329220			20	
chr2_80329220_80424252	chr2	80329220	80424252			20	
chr2_80424252_80489399	chr2	80424252	80489399			20	
chr2_80489399_80512778	chr2	80489399	80512778			20	
chr2_80512778_80577159	chr2	80512778	80577159			20	
chr2_80577159_80694733	chr2	80577159	80694733			20	
chr2_80694733_80866883	chr2	80694733	80866883			20	
chr2_80866883_80951679	chr2	80866883	80951679			20	
chr2_80951679_81082329	chr2	80951679	81082329			20	
chr2_81082329_81239058	chr2	81082329	81239058			20	
chr2_81239058_81364956	chr2	81239058	81364956			20	
chr2_81364956_81392755	chr2	81364956	81392755			20	
chr2_81392755_81733467	chr2	81392755	81733467			20	
chr2_81733467_81824080	chr2	81733467	81824080			20	
chr2_81824080_82021447	chr2	81824080	82021447			20	
chr2_82021447_82143285	chr2	82021447	82143285			20	
chr2_82143285_82262986	chr2	82143285	82262986			20	
chr2_82262986_82632898	chr2	82262986	82632898			20	
chr2_82632898_83024215	chr2	82632898	83024215			20	
chr2_83024215_83253762	chr2	83024215	83253762			20	
chr2_83253762_83378645	chr2	83253762	83378645			20	
chr2_83378645_83526164	chr2	83378645	83526164			20	
chr2_83526164_83661026	chr2	83526164	83661026			20	
chr2_83661026_84026346	chr2	83661026	84026346			20	
chr2_84026346_84109119	chr2	84026346	84109119			20	
chr2_84109119_84144819	chr2	84109119	84144819			20	
chr2_84144819_84330489	chr2	84144819	84330489			20	
chr2_84330489_84677972	chr2	84330489	84677972			20	
chr2_84677972_84839121	chr2	84677972	84839121			20	
chr2_84839121_84855498	chr2	84839121	84855498			20	
chr2_84855498_84913668	chr2	84855498	84913668			20	
chr2_84913668_85060165	chr2	84913668	85060165			20	
chr2_85060165_85088100	chr2	85060165	85088100			20	
chr2_85088100_85139864	chr2	85088100	85139864			20	
chr2_85139864_85160382	chr2	85139864	85160382			20	
chr2_85160382_85253694	chr2	85160382	85253694			20	
chr2_85253694_85290467	chr2	85253694	85290467			20	
chr2_85290467_85304456	chr2	85290467	85304456			20	
chr2_85304456_85366983	chr2	85304456	85366983			20	
chr2_85366983_85417297	chr2	85366983	85417297			20	
chr2_85417297_85464879	chr2	85417297	85464879			20	
chr2_85464879_85486442	chr2	85464879	85486442			20	
chr2_85486442_85668581	chr2	85486442	85668581			20	
chr2_85668581_85686039	chr2	85668581	85686039			20	
chr2_85686039_85723557	chr2	85686039	85723557			20	
chr2_85723557_85756697	chr2	85723557	85756697			20	
chr2_85756697_85776217	chr2	85756697	85776217			20	
chr2_85776217_85795899	chr2	85776217	85795899			20	
chr2_85795899_85836754	chr2	85795899	85836754			20	
chr2_85836754_85998305	chr2	85836754	85998305			20	
chr2_85998305_86158605	chr2	85998305	86158605			20	
chr2_86158605_86339578	chr2	86158605	86339578			20	
chr2_86339578_86413604	chr2	86339578	86413604			20	
chr2_86413604_86632781	chr2	86413604	86632781			20	
chr2_86632781_86783480	chr2	86632781	86783480			20	
chr2_86783480_86848118	chr2	86783480	86848118			20	
chr2_86848118_87089894	chr2	86848118	87089894			20	
chr2_87089894_87238884	chr2	87089894	87238884			20	
chr2_87238884_87471323	chr2	87238884	87471323			20	
chr2_87471323_87657681	chr2	87471323	87657681			20	
chr2_87657681_87927615	chr2	87657681	87927615			20	
chr2_87927615_88005368	chr2	87927615	88005368			20	
chr2_88005368_88060298	chr2	88005368	88060298			20	
chr2_88060298_88104224	chr2	88060298	88104224			20	
chr2_88104224_88115568	chr2	88104224	88115568			20	
chr2_88115568_88126927	chr2	88115568	88126927			20	
chr2_88126927_88177097	chr2	88126927	88177097			20	
chr2_88177097_88241918	chr2	88177097	88241918			20	
chr2_88241918_88295054	chr2	88241918	88295054			20	
chr2_88295054_88372239	chr2	88295054	88372239			20	
chr2_88372239_88438931	chr2	88372239	88438931			20	
chr2_88438931_88648585	chr2	88438931	88648585			20	
chr2_88648585_88854568	chr2	88648585	88854568			20	
chr2_88854568_89061513	chr2	88854568	89061513			20	
chr2_89061513_89212871	chr2	89061513	89212871			20	
chr2_89212871_94850389	chr2	89212871	94850389			20	
chr2_94850389_95390364	chr2	94850389	95390364			20	
chr2_95390364_95726743	chr2	95390364	95726743			20	
chr2_95726743_96129975	chr2	95726743	96129975			20	
chr2_96129975_96428799	chr2	96129975	96428799			20	
chr2_96428799_96681091	chr2	96428799	96681091			20	
chr2_96681091_96869496	chr2	96681091	96869496			20	
chr2_96869496_96925933	chr2	96869496	96925933			20	
chr2_96925933_97716847	chr2	96925933	97716847			20	
chr2_97716847_98011790	chr2	97716847	98011790			20	
chr2_98011790_98180983	chr2	98011790	98180983			20	
chr2_98180983_98377951	chr2	98180983	98377951			20	
chr2_98377951_98666196	chr2	98377951	98666196			20	
chr2_98666196_98764942	chr2	98666196	98764942			20	
chr2_98764942_98929292	chr2	98764942	98929292			20	
chr2_98929292_99250528	chr2	98929292	99250528			20	
chr2_99250528_99312565	chr2	99250528	99312565			20	
chr2_99312565_99525887	chr2	99312565	99525887			20	
chr2_99525887_99584442	chr2	99525887	99584442			20	
chr2_99584442_99674951	chr2	99584442	99674951			20	
chr2_99674951_99763255	chr2	99674951	99763255			20	
chr2_99763255_99928058	chr2	99763255	99928058			20	
chr2_99928058_100118009	chr2	99928058	100118009			20	
chr2_100118009_100180909	chr2	100118009	100180909			20	
chr2_100180909_100249583	chr2	100180909	100249583			20	
chr2_100249583_100272924	chr2	100249583	100272924			20	
chr2_100272924_100432653	chr2	100272924	100432653			20	
chr2_100432653_100574987	chr2	100432653	100574987			20	
chr2_100574987_100624089	chr2	100574987	100624089			20	
chr2_100624089_100722823	chr2	100624089	100722823			20	
chr2_100722823_100798446	chr2	100722823	100798446			20	
chr2_100798446_100841044	chr2	100798446	100841044			20	
